MSSubClass,MSZoning,LotFrontage,LotArea,Street,LotShape,LandContour,Utilities,LotConfig,LandSlope,Neighborhood,Condition1,Condition2,BldgType,HouseStyle,OverallQual,OverallCond,YearBuilt,YearRemodAdd,RoofStyle,RoofMatl,Exterior1st,Exterior2nd,MasVnrType,MasVnrArea,ExterQual,ExterCond,Foundation,BsmtQual,BsmtCond,BsmtExposure,BsmtFinType1,BsmtFinSF1,BsmtFinType2,BsmtFinSF2,BsmtUnfSF,TotalBsmtSF,Heating,HeatingQC,CentralAir,Electrical,1stFlrSF,2ndFlrSF,LowQualFinSF,GrLivArea,BsmtFullBath,BsmtHalfBath,FullBath,HalfBath,BedroomAbvGr,KitchenAbvGr,KitchenQual,TotRmsAbvGrd,Functional,Fireplaces,GarageType,GarageYrBlt,GarageFinish,GarageCars,GarageArea,GarageQual,GarageCond,PavedDrive,WoodDeckSF,OpenPorchSF,EnclosedPorch,3SsnPorch,ScreenPorch,PoolArea,MiscVal,MoSold,YrSold,SaleType,SaleCondition,SalePrice
50.0,3.0,63.0,8375.0,1.0,3,3.0,0.0,0,0.0,19,2.0,2.0,0.0,0,5.0,7.0,1941.0,1973,1.0,1.0,13.0,14.0,2,0.0,3.0,4.0,0.0,3.0,3.0,3.0,0,336.0,5.0,0.0,240.0,576.0,1.0,2,1.0,4.0,864.0,486.0,0.0,1350.0,1.0,0.0,1.0,1,2.0,1.0,2.0,6.0,6.0,0.0,0,1973.0,2,3.0,627.0,4.0,4.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,6,2008,8.0,4.0,166580.0
80.0,3.0,69.30579531442663,10200.0,1.0,3,3.0,0.0,4,0.0,19,2.0,2.0,0.0,7,5.0,6.0,1970.0,1970,1.0,1.0,6.0,6.0,2,0.0,3.0,4.0,2.0,2.0,3.0,2.0,0,704.0,5.0,0.0,160.0,864.0,1.0,0,1.0,4.0,904.0,0.0,0.0,904.0,0.0,0.0,1.0,0,3.0,1.0,2.0,5.0,6.0,0.0,0,1979.0,2,3.0,912.0,4.0,4.0,2.0,143.0,0.0,0.0,0.0,0.0,0.0,0.0,6,2008,8.0,4.0,131400.0
20.0,3.0,82.0,11570.0,1.0,0,3.0,0.0,1,0.0,4,2.0,2.0,0.0,2,7.0,6.0,1979.0,1979,1.0,1.0,9.0,10.0,2,0.0,3.0,4.0,1.0,2.0,3.0,1.0,2,599.0,5.0,0.0,925.0,1524.0,1.0,4,1.0,4.0,1524.0,0.0,0.0,1524.0,1.0,0.0,2.0,0,3.0,1.0,3.0,7.0,6.0,2.0,1,1979.0,0,2.0,478.0,4.0,4.0,2.0,140.0,0.0,0.0,0.0,0.0,0.0,0.0,4,2008,8.0,4.0,210100.0
50.0,3.0,50.0,5190.0,1.0,3,3.0,0.0,4,0.0,7,2.0,2.0,0.0,0,7.0,5.0,1948.0,1950,1.0,1.0,3.0,10.0,2,0.0,3.0,4.0,1.0,3.0,3.0,3.0,5,0.0,5.0,0.0,570.0,570.0,1.0,4,1.0,4.0,617.0,462.0,0.0,1079.0,0.0,0.0,1.0,0,2.0,1.0,3.0,5.0,6.0,1.0,1,1948.0,2,1.0,249.0,4.0,4.0,2.0,135.0,0.0,0.0,0.0,0.0,0.0,0.0,1,2008,8.0,4.0,110040.0
30.0,3.0,85.0,11570.0,1.0,3,3.0,0.0,4,0.0,7,2.0,2.0,0.0,2,5.0,7.0,1940.0,2007,1.0,1.0,12.0,13.0,2,0.0,3.0,4.0,2.0,3.0,3.0,1.0,0,1035.0,5.0,0.0,545.0,1580.0,1.0,0,1.0,4.0,1518.0,0.0,0.0,1518.0,1.0,0.0,1.0,0,2.0,1.0,1.0,5.0,6.0,2.0,1,1978.1134057971014,2,0.0,0.0,4.0,4.0,2.0,0.0,39.0,0.0,0.0,0.0,0.0,0.0,1,2008,8.0,4.0,189900.0
20.0,3.0,68.0,9571.0,1.0,3,3.0,0.0,4,0.0,7,2.0,2.0,0.0,2,5.0,6.0,1956.0,1956,1.0,1.0,13.0,14.0,2,0.0,3.0,4.0,1.0,3.0,3.0,2.0,4,870.0,5.0,0.0,639.0,1509.0,1.0,4,1.0,4.0,1509.0,0.0,0.0,1509.0,1.0,0.0,1.0,0,3.0,1.0,2.0,6.0,6.0,1.0,1,1956.0,2,1.0,322.0,4.0,4.0,2.0,158.0,0.0,0.0,0.0,0.0,0.0,0.0,7,2008,8.0,4.0,215774.4
90.0,3.0,50.0,9350.0,1.0,3,3.0,0.0,4,0.0,7,2.0,2.0,0.0,6,5.0,5.0,1975.0,1975,1.0,1.0,6.0,6.0,2,0.0,3.0,4.0,2.0,2.0,3.0,2.0,2,864.0,5.0,0.0,0.0,864.0,1.0,1,1.0,4.0,864.0,0.0,0.0,864.0,1.0,0.0,1.0,0,2.0,1.0,3.0,4.0,6.0,0.0,1,1978.1134057971014,2,0.0,0.0,4.0,4.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4,2008,8.0,4.0,122800.0
60.0,3.0,50.0,9360.0,1.0,3,3.0,0.0,0,0.0,7,2.0,2.0,0.0,5,6.0,6.0,1962.0,2001,1.0,1.0,12.0,13.0,0,216.0,2.0,4.0,1.0,3.0,3.0,3.0,4,324.0,5.0,0.0,297.0,621.0,1.0,4,1.0,4.0,621.0,648.0,0.0,1269.0,0.0,0.0,1.0,1,3.0,1.0,3.0,7.0,6.0,0.0,5,1962.0,2,1.0,280.0,4.0,4.0,2.0,0.0,70.0,0.0,0.0,0.0,0.0,0.0,11,2008,8.0,4.0,135100.0
60.0,3.0,69.30579531442663,9771.0,1.0,2,3.0,0.0,0,0.0,20,2.0,2.0,0.0,5,6.0,5.0,1995.0,2002,1.0,1.0,6.0,6.0,1,190.0,2.0,4.0,2.0,2.0,3.0,3.0,3,779.0,5.0,0.0,298.0,1077.0,1.0,0,1.0,4.0,1093.0,1721.0,0.0,1743.5,0.0,0.0,2.0,1,4.0,1.0,2.0,9.0,6.0,1.0,3,1995.0,0,2.0,614.0,4.0,4.0,2.0,48.0,32.0,0.0,0.0,0.0,0.0,0.0,6,2008,8.0,4.0,210143.9
20.0,3.0,80.0,9938.0,1.0,3,3.0,0.0,4,0.0,20,2.0,2.0,0.0,2,7.0,5.0,1994.0,1994,1.0,1.0,6.0,6.0,1,251.0,2.0,4.0,2.0,2.0,3.0,3.0,2,1271.0,5.0,0.0,331.0,1602.0,1.0,0,1.0,4.0,1626.0,0.0,0.0,1626.0,1.0,0.0,2.0,1,3.0,1.0,2.0,7.0,6.0,1.0,1,1994.0,1,2.0,534.0,4.0,4.0,2.0,168.0,40.0,0.0,0.0,0.0,0.0,0.0,4,2008,8.0,4.0,225600.0
60.0,3.0,69.30579531442663,14171.0,1.0,1,3.0,0.0,1,0.0,20,2.0,2.0,0.0,5,7.0,5.0,1993.0,1994,1.0,1.0,12.0,13.0,2,0.0,2.0,4.0,2.0,2.0,3.0,3.0,2,355.0,5.0,0.0,457.0,812.0,1.0,0,1.0,4.0,1101.0,1099.0,0.0,2200.0,0.0,0.0,2.0,1,4.0,1.0,2.0,9.0,6.0,1.0,1,1993.0,1,2.0,453.0,4.0,4.0,2.0,168.0,98.0,0.0,0.0,0.0,0.0,0.0,12,2008,8.0,4.0,226622.0
80.0,3.0,85.0,10541.0,1.0,0,3.0,0.0,0,0.0,20,2.0,2.0,0.0,7,7.0,5.0,1996.0,1996,1.0,1.0,12.0,13.0,2,0.0,2.0,4.0,2.0,2.0,3.0,2.0,5,0.0,5.0,0.0,672.0,672.0,1.0,0,1.0,4.0,1302.0,735.0,0.0,2037.0,0.0,0.0,2.0,1,3.0,1.0,2.0,8.0,6.0,1.0,1,1996.0,0,2.0,472.0,4.0,4.0,2.0,100.0,33.0,0.0,0.0,0.0,0.0,0.0,2,2008,8.0,4.0,159230.0
60.0,3.0,65.0,10616.0,1.0,0,3.0,0.0,4,0.0,5,2.0,2.0,0.0,5,7.0,5.0,2007.0,2007,1.0,1.0,12.0,13.0,2,0.0,2.0,4.0,2.0,2.0,3.0,3.0,5,0.0,5.0,0.0,628.0,628.0,1.0,0,1.0,4.0,628.0,728.0,0.0,1356.0,0.0,0.0,2.0,1,3.0,1.0,2.0,6.0,6.0,1.0,3,2007.0,0,2.0,484.0,4.0,4.0,2.0,100.0,24.0,0.0,0.0,0.0,0.0,0.0,3,2008,8.0,4.0,144600.0
20.0,3.0,65.0,9345.0,1.0,0,3.0,0.0,4,0.0,5,2.0,2.0,0.0,2,8.0,5.0,2007.0,2007,1.0,1.0,12.0,13.0,3,156.0,2.0,4.0,2.0,2.0,3.0,2.0,5,0.0,5.0,0.0,1615.0,1615.0,1.0,0,1.0,4.0,1615.0,0.0,0.0,1615.0,0.0,0.0,2.0,0,3.0,1.0,2.0,7.0,6.0,1.0,1,2007.0,1,3.0,864.0,4.0,4.0,2.0,168.0,30.0,0.0,0.0,0.0,0.0,0.0,5,2008,8.0,4.0,231372.0
20.0,3.0,91.0,11778.0,1.0,3,3.0,0.0,4,0.0,5,2.0,2.0,0.0,2,9.0,5.0,2008.0,2008,1.0,1.0,12.0,13.0,3,163.5,2.0,4.0,2.0,2.0,3.0,1.0,2,733.0,5.0,0.0,186.0,1302.0,1.0,0,1.0,4.0,1387.5,0.0,0.0,2276.0,1.0,0.0,2.0,0,3.0,1.0,2.0,7.0,6.0,2.0,1,2008.0,1,3.0,576.0,4.0,4.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,6,2008,8.0,4.0,210143.9
20.0,3.0,91.0,11778.0,1.0,3,3.0,0.0,4,0.0,5,2.0,2.0,0.0,2,9.0,5.0,2008.0,2008,1.0,1.0,12.0,13.0,3,402.0,2.0,4.0,2.0,2.0,3.0,2.0,2,1153.0,5.0,0.0,598.0,1751.0,1.0,0,1.0,4.0,1766.0,0.0,0.0,1766.0,1.0,0.0,2.0,1,3.0,1.0,2.0,8.0,6.0,2.0,1,2008.0,0,3.0,874.0,4.0,4.0,2.0,216.0,36.0,0.0,0.0,0.0,0.0,0.0,12,2008,8.0,4.0,210143.9
80.0,3.0,69.30579531442663,11454.0,1.0,1,3.0,0.0,0,0.0,20,2.0,2.0,0.0,7,8.0,5.0,1995.0,1995,1.0,1.0,12.0,13.0,1,302.0,2.0,4.0,2.0,2.0,3.0,1.0,2,770.0,5.0,0.0,631.0,1401.0,1.0,0,1.0,4.0,1511.0,0.0,0.0,1511.0,1.0,0.0,2.0,0,3.0,1.0,2.0,6.0,6.0,1.0,1,1995.0,0,3.0,811.0,4.0,4.0,2.0,168.0,42.0,0.0,0.0,0.0,0.0,0.0,2,2008,8.0,4.0,185100.0
20.0,3.0,69.30579531442663,11500.0,1.0,0,3.0,0.0,1,0.0,4,2.0,2.0,0.0,2,6.0,6.0,1966.0,1966,1.0,1.0,9.0,10.0,2,0.0,3.0,4.0,1.0,2.0,3.0,1.0,3,262.0,5.0,0.0,197.0,1182.0,1.0,0,1.0,4.0,1643.0,0.0,0.0,1643.0,1.0,0.0,2.0,0,2.0,1.0,3.0,6.0,6.0,1.0,1,1966.0,2,2.0,438.0,4.0,4.0,2.0,339.0,0.0,0.0,0.0,0.0,0.0,0.0,3,2008,8.0,4.0,160900.0
20.0,3.0,65.0,9750.0,1.0,3,3.0,0.0,4,0.0,5,2.0,2.0,0.0,2,5.0,7.0,1994.0,1994,1.0,1.0,12.0,13.0,2,0.0,3.0,4.0,2.0,2.0,3.0,3.0,2,722.0,5.0,0.0,268.0,990.0,1.0,0,1.0,4.0,990.0,0.0,0.0,990.0,1.0,0.0,1.0,0,3.0,1.0,3.0,5.0,6.0,0.0,5,1997.0,2,2.0,528.0,4.0,4.0,2.0,168.0,0.0,0.0,0.0,0.0,0.0,0.0,8,2008,8.0,4.0,136580.0
20.0,3.0,69.30579531442663,8696.0,1.0,0,3.0,0.0,4,0.0,5,2.0,2.0,0.0,2,7.0,5.0,1997.0,1998,1.0,1.0,12.0,13.0,1,150.0,3.0,4.0,2.0,2.0,3.0,1.0,2,1308.0,5.0,0.0,110.0,1418.0,1.0,0,1.0,4.0,1418.0,0.0,0.0,1418.0,1.0,0.0,2.0,0,3.0,1.0,2.0,5.0,6.0,1.0,1,1997.0,1,2.0,558.0,4.0,4.0,2.0,208.0,110.0,0.0,0.0,0.0,0.0,0.0,5,2008,8.0,4.0,219491.2
60.0,3.0,69.30579531442663,13142.0,1.0,0,3.0,0.0,0,0.0,5,2.0,2.0,0.0,5,6.0,5.0,1997.0,1997,1.0,1.0,12.0,13.0,1,128.0,3.0,4.0,2.0,2.0,3.0,3.0,2,688.0,5.0,0.0,176.0,864.0,1.0,0,1.0,4.0,872.0,899.0,0.0,1771.0,1.0,0.0,2.0,1,3.0,1.0,2.0,6.0,6.0,0.0,1,1997.0,1,2.0,600.0,4.0,4.0,2.0,0.0,96.0,0.0,0.0,0.0,0.0,0.0,7,2008,8.0,4.0,179900.0
60.0,3.0,68.0,8998.0,1.0,0,3.0,0.0,4,0.0,5,2.0,2.0,0.0,5,7.0,5.0,2000.0,2000,1.0,1.0,12.0,13.0,1,120.0,2.0,4.0,2.0,2.0,3.0,2.0,2,527.0,5.0,0.0,255.0,782.0,1.0,0,1.0,4.0,782.0,870.0,0.0,1652.0,0.0,0.0,2.0,1,3.0,1.0,2.0,6.0,6.0,0.0,1,2000.0,1,2.0,532.0,4.0,4.0,2.0,0.0,70.0,0.0,0.0,0.0,0.0,0.0,6,2008,8.0,4.0,192200.0
60.0,3.0,75.0,12192.0,1.0,0,3.0,0.0,4,0.0,5,2.0,2.0,0.0,5,7.0,5.0,2000.0,2001,1.0,1.0,12.0,13.0,2,0.0,2.0,4.0,2.0,2.0,3.0,3.0,2,663.0,5.0,0.0,265.0,928.0,1.0,0,1.0,4.0,928.0,895.0,0.0,1823.0,1.0,0.0,2.0,1,3.0,1.0,2.0,6.0,6.0,0.0,1,2000.0,1,2.0,626.0,4.0,4.0,2.0,192.0,36.0,0.0,0.0,0.0,0.0,0.0,5,2008,8.0,4.0,169180.0
20.0,3.0,69.30579531442663,12250.0,1.0,0,3.0,0.0,4,0.0,5,2.0,2.0,0.0,2,5.0,6.0,1978.0,1978,1.0,1.0,6.0,6.0,1,180.0,3.0,4.0,1.0,2.0,3.0,2.0,0,781.0,5.0,0.0,83.0,864.0,1.0,0,1.0,4.0,1174.0,0.0,0.0,1174.0,1.0,0.0,1.0,0,3.0,1.0,3.0,5.0,6.0,0.0,1,1978.0,2,2.0,528.0,4.0,4.0,2.0,211.0,0.0,0.0,0.0,0.0,0.0,0.0,5,2008,8.0,4.0,158440.0
20.0,3.0,69.30579531442663,9216.0,1.0,0,3.0,0.0,4,0.0,5,2.0,2.0,0.0,2,5.0,6.0,1975.0,1975,1.0,1.0,6.0,6.0,1,176.0,3.0,4.0,1.0,3.0,3.0,2.0,0,294.0,5.0,0.0,782.0,1076.0,1.0,4,1.0,4.0,1076.0,0.0,0.0,1076.0,0.0,0.0,1.0,1,3.0,1.0,3.0,5.0,6.0,1.0,5,1985.0,2,2.0,576.0,4.0,4.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,9,2008,8.0,4.0,130500.0
20.0,3.0,40.0,14330.0,1.0,0,3.0,0.0,1,0.0,5,2.0,2.0,0.0,2,5.0,6.0,1975.0,2001,1.0,1.0,9.0,14.0,2,0.0,3.0,4.0,1.0,3.0,3.0,3.0,4,88.0,5.0,0.0,180.0,864.0,1.0,4,1.0,4.0,1558.0,0.0,0.0,1558.0,1.0,0.0,2.0,0,2.0,1.0,3.0,5.0,6.0,0.0,1,1975.0,0,2.0,440.0,4.0,4.0,2.0,140.0,0.0,0.0,0.0,0.0,0.0,0.0,8,2008,8.0,4.0,184880.0
60.0,3.0,69.30579531442663,10400.0,1.0,3,3.0,0.0,4,0.0,5,2.0,2.0,0.0,5,7.0,5.0,2001.0,2001,1.0,1.0,12.0,13.0,1,227.0,2.0,4.0,2.0,2.0,3.0,3.0,5,0.0,5.0,0.0,1257.0,1257.0,1.0,0,1.0,4.0,1290.0,871.0,0.0,2161.0,0.0,0.0,2.0,1,3.0,1.0,2.0,8.0,6.0,1.0,1,2001.0,1,2.0,570.0,4.0,4.0,2.0,0.0,84.0,0.0,0.0,0.0,0.0,0.0,6,2008,8.0,4.0,239600.0
60.0,3.0,69.30579531442663,9720.0,1.0,0,3.0,0.0,1,0.0,5,2.0,2.0,0.0,5,9.0,5.0,2001.0,2002,1.0,1.0,12.0,13.0,1,134.0,2.0,4.0,2.0,2.0,3.0,2.0,2,1194.0,5.0,0.0,163.0,1357.0,1.0,0,1.0,4.0,1366.0,581.0,0.0,1947.0,1.0,0.0,2.0,1,3.0,1.0,2.0,7.0,6.0,1.0,3,2001.0,0,3.0,725.0,4.0,4.0,2.0,168.0,116.0,0.0,0.0,0.0,0.0,0.0,1,2008,8.0,4.0,251418.0
20.0,3.0,69.30579531442663,14860.0,1.0,1,3.0,0.0,1,0.0,5,2.0,2.0,0.0,2,8.0,5.0,2002.0,2003,1.0,1.0,12.0,13.0,1,240.0,2.0,4.0,2.0,2.0,3.0,1.0,2,1538.0,5.0,0.0,240.0,1778.0,1.0,0,1.0,4.0,1786.0,0.0,0.0,1786.0,1.0,0.0,2.0,0,3.0,1.0,2.0,6.0,6.0,1.0,1,2002.0,1,3.0,715.0,4.0,4.0,2.0,182.0,35.0,0.0,0.0,0.0,0.0,0.0,6,2008,8.0,4.0,210143.9
60.0,3.0,41.0,10905.0,1.0,1,3.0,0.0,1,0.0,5,2.0,2.0,0.0,5,7.0,5.0,2003.0,2003,1.0,1.0,12.0,13.0,2,0.0,2.0,4.0,2.0,2.0,3.0,3.0,5,0.0,5.0,0.0,1129.0,1129.0,1.0,0,1.0,4.0,1129.0,1198.0,0.0,2327.0,0.0,0.0,2.0,1,4.0,1.0,2.0,9.0,6.0,1.0,3,2003.0,1,2.0,596.0,4.0,4.0,2.0,0.0,57.0,0.0,0.0,0.0,0.0,0.0,8,2008,8.0,4.0,262580.0
60.0,3.0,96.0,11690.0,1.0,0,3.0,0.0,4,0.0,5,2.0,2.0,0.0,5,8.0,5.0,1999.0,2000,1.0,1.0,12.0,13.0,1,192.0,2.0,4.0,2.0,2.0,3.0,2.0,5,0.0,5.0,0.0,850.0,850.0,1.0,0,1.0,4.0,886.0,878.0,0.0,1764.0,0.0,0.0,2.0,1,3.0,1.0,2.0,7.0,6.0,1.0,1,1999.0,2,2.0,560.0,4.0,4.0,2.0,120.0,29.0,0.0,0.0,0.0,0.0,0.0,6,2008,8.0,4.0,199100.0
120.0,3.0,69.30579531442663,4426.0,1.0,3,3.0,0.0,4,0.0,5,2.0,2.0,0.0,2,6.0,5.0,2004.0,2004,1.0,1.0,12.0,13.0,1,205.0,2.0,4.0,2.0,2.0,3.0,2.0,2,662.0,5.0,0.0,186.0,848.0,1.0,0,1.0,4.0,848.0,0.0,0.0,848.0,1.0,0.0,1.0,0,1.0,1.0,2.0,3.0,6.0,0.0,1,2004.0,1,2.0,420.0,4.0,4.0,2.0,140.0,0.0,0.0,0.0,0.0,0.0,0.0,2,2008,8.0,4.0,144100.0
90.0,3.0,83.0,10126.0,1.0,3,3.0,0.0,0,0.0,5,2.0,2.0,0.0,6,6.0,5.0,1997.0,1998,1.0,1.0,12.0,13.0,2,0.0,3.0,4.0,2.0,2.0,3.0,1.0,2,1593.0,5.0,0.0,83.0,1838.0,1.0,0,1.0,4.0,1838.0,0.0,0.0,1838.0,2.0,0.0,2.0,0,2.0,1.0,3.0,8.0,6.0,0.0,1,1998.0,2,3.0,721.0,4.0,4.0,2.0,160.0,67.0,0.0,0.0,0.0,0.0,0.0,7,2008,8.0,4.0,283618.4
20.0,3.0,75.0,9750.0,1.0,3,3.0,0.0,4,0.0,5,2.0,2.0,0.0,2,7.0,5.0,2004.0,2004,1.0,1.0,12.0,13.0,3,50.0,2.0,4.0,2.0,2.0,3.0,2.0,2,24.0,5.0,0.0,1421.0,1445.0,1.0,0,1.0,4.0,1445.0,0.0,0.0,1445.0,0.0,0.0,2.0,0,3.0,1.0,2.0,6.0,6.0,0.0,1,2004.0,2,2.0,470.0,4.0,4.0,2.0,0.0,35.0,0.0,0.0,0.0,0.0,0.0,6,2008,8.0,4.0,164934.0
20.0,3.0,85.0,11058.0,1.0,3,3.0,0.0,0,0.0,5,2.0,2.0,0.0,2,7.0,6.0,2007.0,2007,1.0,1.0,12.0,13.0,3,212.0,2.0,4.0,2.0,2.0,3.0,3.0,2,56.0,5.0,0.0,1508.0,1564.0,1.0,0,1.0,4.0,1564.0,0.0,0.0,1564.0,0.0,0.0,2.0,0,3.0,1.0,2.0,6.0,6.0,0.0,1,2007.0,1,3.0,814.0,4.0,4.0,2.0,0.0,24.0,0.0,0.0,0.0,0.0,0.0,2,2008,8.0,4.0,239660.0
20.0,3.0,74.0,9627.0,1.0,3,3.0,0.0,4,0.0,5,2.0,2.0,0.0,2,7.0,5.0,2007.0,2007,1.0,1.0,12.0,13.0,2,0.0,2.0,4.0,2.0,2.0,3.0,2.0,2,24.0,5.0,0.0,1327.0,1351.0,1.0,0,1.0,4.0,1361.0,0.0,0.0,1361.0,0.0,0.0,2.0,0,3.0,1.0,2.0,6.0,6.0,0.0,1,2007.0,1,2.0,610.0,4.0,4.0,2.0,0.0,50.0,0.0,0.0,0.0,0.0,0.0,6,2008,8.0,4.0,160120.4
20.0,3.0,75.0,9825.0,1.0,3,3.0,0.0,4,0.0,7,2.0,2.0,0.0,2,5.0,5.0,1966.0,1966,1.0,1.0,6.0,6.0,2,0.0,3.0,4.0,1.0,3.0,3.0,3.0,4,609.0,5.0,0.0,483.0,1092.0,1.0,4,1.0,4.0,1092.0,0.0,0.0,1092.0,0.0,0.0,1.0,0,3.0,1.0,3.0,6.0,6.0,0.0,1,1966.0,2,1.0,264.0,4.0,4.0,2.0,259.0,0.0,0.0,0.0,0.0,0.0,0.0,4,2008,8.0,4.0,141080.0
85.0,3.0,64.0,12102.0,1.0,3,3.0,0.0,4,0.0,7,2.0,2.0,0.0,6,5.0,5.0,1976.0,1976,1.0,1.0,6.0,10.0,1,222.0,3.0,4.0,1.0,2.0,3.0,1.0,0,456.0,5.0,0.0,0.0,456.0,1.0,0,1.0,4.0,1033.0,0.0,0.0,1033.0,0.0,0.0,1.0,0,3.0,1.0,3.0,6.0,6.0,0.0,3,1976.0,1,2.0,504.0,4.0,4.0,2.0,224.0,0.0,0.0,0.0,0.0,0.0,0.0,4,2008,8.0,4.0,125180.0
20.0,3.0,65.0,6500.0,1.0,3,3.0,0.0,4,0.0,7,2.0,2.0,0.0,2,6.0,6.0,1976.0,1976,1.0,1.0,6.0,10.0,1,84.0,3.0,4.0,1.0,3.0,3.0,3.0,1,1033.0,5.0,0.0,94.0,1127.0,1.0,4,1.0,4.0,1127.0,0.0,0.0,1127.0,0.0,0.0,1.0,1,3.0,1.0,3.0,6.0,6.0,1.0,5,1991.0,2,2.0,480.0,4.0,4.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,5,2008,8.0,4.0,169667.4
80.0,3.0,69.30579531442663,9638.0,1.0,0,3.0,0.0,1,0.0,7,2.0,2.0,0.0,7,6.0,6.0,1977.0,1977,1.0,1.0,9.0,10.0,2,0.0,3.0,4.0,1.0,3.0,3.0,2.0,0,368.0,5.0,0.0,541.0,1029.0,1.0,4,1.0,4.0,1117.0,0.0,0.0,1117.0,1.0,0.0,1.0,0,3.0,1.0,3.0,6.0,6.0,1.0,1,1977.0,1,2.0,542.0,4.0,4.0,2.0,292.0,0.0,0.0,0.0,0.0,0.0,0.0,11,2008,8.0,4.0,142180.0
60.0,3.0,72.0,7200.0,1.0,3,3.0,0.0,4,0.0,7,2.0,2.0,0.0,5,6.0,7.0,1976.0,2001,1.0,1.0,9.0,10.0,2,0.0,3.0,4.0,1.0,3.0,3.0,2.0,0,288.0,5.0,0.0,396.0,684.0,1.0,4,1.0,4.0,684.0,714.0,0.0,1398.0,0.0,0.0,1.0,1,3.0,1.0,3.0,6.0,6.0,1.0,1,1976.0,0,2.0,440.0,4.0,4.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2,2008,8.0,4.0,160480.0
20.0,3.0,78.0,11570.0,1.0,0,3.0,0.0,4,0.0,7,2.0,2.0,0.0,2,5.0,7.0,1959.0,1996,1.0,1.0,9.0,10.0,2,0.0,3.0,4.0,3.0,3.0,3.0,3.0,5,0.0,5.0,0.0,0.0,793.0,1.0,4,1.0,4.0,1387.5,0.0,0.0,1743.5,0.429893726431265,0.0,3.0,1,3.0,1.0,2.0,7.0,6.0,2.0,1,1959.0,2,2.0,624.0,4.0,4.0,2.0,0.0,70.0,0.0,0.0,0.0,0.0,0.0,7,2008,8.0,4.0,304600.0
90.0,3.0,65.0,6012.0,1.0,3,3.0,0.0,0,0.0,7,2.0,2.0,0.0,2,4.0,5.0,1955.0,1955,1.0,1.0,8.0,10.0,2,0.0,3.0,4.0,2.0,3.0,3.0,3.0,5,0.0,5.0,0.0,0.0,793.0,1.0,4,1.0,4.0,1152.0,0.0,0.0,1152.0,0.0,0.0,2.0,0,2.0,1.0,3.0,6.0,6.0,0.0,1,1978.1134057971014,2,0.0,0.0,4.0,4.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,6,2008,8.0,4.0,79860.0
90.0,3.0,74.0,6845.0,1.0,3,3.0,0.0,4,0.0,7,2.0,2.0,0.0,2,4.0,5.0,1955.0,1955,1.0,1.0,14.0,15.0,0,58.0,3.0,4.0,3.0,3.0,3.0,3.0,5,0.0,5.0,0.0,0.0,793.0,1.0,4,1.0,4.0,1152.0,0.0,0.0,1152.0,0.0,0.0,2.0,0,2.0,1.0,3.0,6.0,6.0,0.0,1,1978.1134057971014,2,0.0,0.0,4.0,4.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,7,2008,8.0,4.0,107204.4
70.0,3.0,56.0,6931.0,1.0,3,3.0,0.0,4,0.0,7,2.0,2.0,0.0,2,4.0,5.0,1955.0,1955,1.0,1.0,13.0,14.0,2,0.0,3.0,4.0,1.0,3.0,3.0,2.0,0,784.0,5.0,0.0,0.0,784.0,1.0,4,1.0,4.0,784.0,0.0,0.0,784.0,1.0,0.0,1.0,0,2.0,1.0,3.0,4.0,6.0,0.0,1,1978.1134057971014,2,0.0,0.0,4.0,4.0,2.0,112.0,0.0,0.0,0.0,0.0,0.0,0.0,5,2008,8.0,4.0,129980.0
50.0,3.0,60.0,12180.0,1.0,3,3.0,0.0,4,0.0,7,2.0,2.0,0.0,0,5.0,7.0,1938.0,2007,1.0,1.0,13.0,14.0,2,0.0,3.0,4.0,2.0,3.0,3.0,3.0,5,0.0,5.0,0.0,585.0,585.0,1.0,2,1.0,4.0,585.0,468.0,0.0,1053.0,0.0,0.0,1.0,1,2.0,1.0,2.0,5.0,6.0,0.0,1,1978.1134057971014,2,0.0,0.0,4.0,4.0,2.0,42.0,0.0,0.0,0.0,0.0,0.0,0.0,1,2008,8.0,4.0,127400.0
50.0,3.0,57.0,8050.0,1.0,3,3.0,0.0,4,0.0,7,2.0,2.0,0.0,0,5.0,6.0,1947.0,1993,1.0,1.0,8.0,8.0,2,0.0,3.0,4.0,3.0,3.0,3.0,3.0,5,0.0,5.0,0.0,0.0,793.0,1.0,2,1.0,4.0,929.0,208.0,0.0,1137.0,0.0,0.0,1.0,1,4.0,1.0,3.0,8.0,6.0,0.0,1,1978.1134057971014,2,0.0,0.0,4.0,4.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4,2008,8.0,4.0,93380.0
